transaction_id,customer_id,transaction_amount,transaction_frequency,transaction_hour,distance_from_usual_location_km,account_age_days
TXN501724,CUST20782,9554,1,13,8.9,3676
TXN501725,CUST20035,19449,1,19,4.1,771
TXN501726,CUST20058,430233,2,17,5.3,2281
TXN501727,CUST20564,22541,3,19,1.9,1969
TXN501728,CUST20447,23199,1,17,17.1,3656
TXN501729,CUST20138,20839,2,20,0.2,3020
TXN501730,CUST20279,30527,1,13,0.4,173
TXN501731,CUST20296,33309,1,20,2.7,1341
TXN501732,CUST20884,39655,3,12,3.6,720
TXN501733,CUST20214,21921,1,24,0.3,1992
TXN501734,CUST20227,14009,1,19,10.2,1004
TXN501735,CUST20336,208270,1,11,10.0,3477
TXN501736,CUST20167,49035,1,9,0.5,188
TXN501737,CUST20020,31503,1,6,9.9,3959
TXN501738,CUST20421,480000,1,16,3.8,3946
TXN501739,CUST20082,25569,3,20,0.8,1219
TXN501740,CUST20799,30765,1,7,0.2,3777
TXN501741,CUST20085,247104,1,13,0.2,3553
TXN501742,CUST20711,11831,3,9,0.3,1285
TXN501743,CUST20654,62522,1,11,2.9,815
TXN501744,CUST20771,54333,1,13,0.2,2540
TXN501745,CUST20818,18746,2,10,0.3,183
TXN501746,CUST20358,166532,1,9,7.0,1591
TXN501747,CUST20347,17218,1,12,4.2,3988
TXN501748,CUST20020,28771,1,11,3.0,3959
TXN501749,CUST20633,41428,1,15,8.6,1860
TXN501750,CUST20854,88338,1,23,0.1,3413
TXN501751,CUST20887,387137,1,10,4.1,3938
TXN501752,CUST20833,118659,1,20,6.7,2948
TXN501753,CUST20705,26698,1,18,3.8,2647
TXN501754,CUST20082,9197,1,17,2.5,1219
TXN501755,CUST20791,99657,2,17,3.9,796
TXN501756,CUST20397,54703,1,14,15.0,1479
TXN501757,CUST20743,167516,3,13,3.5,805
TXN501758,CUST20250,51125,2,16,5.8,1116
TXN501759,CUST20852,17975,1,9,10.0,213
TXN501760,CUST20583,47762,1,15,0.4,2977
TXN501761,CUST20617,10045,1,13,1.9,761
TXN501762,CUST20728,18887,2,11,0.2,542
TXN501763,CUST20424,9492,1,14,6.1,549
TXN501764,CUST20737,45575,1,18,1.8,1053
TXN501765,CUST20409,36653,1,15,8.5,2677
TXN501766,CUST20435,41391,1,13,3.5,3199
TXN501767,CUST20021,110827,1,9,1.1,399
TXN501768,CUST20328,41067,1,14,1.4,2190
TXN501769,CUST20036,160210,1,18,1.7,3090
TXN501770,CUST20589,315015,1,16,2.6,1277
TXN501771,CUST20266,29714,1,20,0.3,2108
TXN501772,CUST20663,289375,3,14,2.1,1784
TXN501773,CUST20147,3241,1,16,1.5,2395
TXN501774,CUST20451,17461,1,14,5.3,1365
TXN501775,CUST20409,44106,2,17,4.2,2677
TXN501776,CUST20374,127673,2,15,0.2,1043
TXN501777,CUST20828,73754,1,14,2.9,1106
TXN501778,CUST20137,17938,1,9,13.4,2727
TXN501779,CUST20835,27693,1,10,1.7,2855
TXN501780,CUST20718,19534,1,12,1.9,3204
TXN501781,CUST20145,4705,2,18,1.1,273
TXN501782,CUST20662,20539,1,16,1.1,3215
TXN501783,CUST20656,26240,1,14,1.8,3379
TXN501784,CUST20298,30508,1,11,0.4,2162
TXN501785,CUST20233,25149,3,13,3.2,953
TXN501786,CUST20816,59190,1,14,3.5,312
TXN501787,CUST20177,11825,1,2,2.5,1755
TXN501788,CUST20100,23285,2,10,2.3,1919
TXN501789,CUST20460,165362,1,12,3.3,611
TXN501790,CUST20087,16973,2,16,1.2,224
TXN501791,CUST20067,23862,1,13,1.2,1283
TXN501792,CUST20570,38125,1,15,4.1,3508
TXN501793,CUST20828,51956,2,22,0.3,1106
TXN501794,CUST20380,31577,1,10,1.4,3119
TXN501795,CUST20411,13130,2,8,11.1,1903
TXN501796,CUST20558,15347,4,10,1.9,3039
TXN501797,CUST20618,411493,4,19,1.3,2320
TXN501798,CUST20697,16085,1,16,2.2,2446
TXN501799,CUST20557,49857,1,12,0.9,345
TXN501800,CUST20580,111989,1,12,7.3,1611
TXN501801,CUST20563,11309,1,15,3.5,3560
TXN501802,CUST20825,226154,2,18,11.7,3984
TXN501803,CUST20573,18404,1,15,0.5,3794
TXN501804,CUST20443,37524,1,13,6.8,3113
TXN501805,CUST20128,480000,1,13,2.4,3238
TXN501806,CUST20467,15589,1,12,0.5,2380
TXN501807,CUST20403,299161,1,17,0.9,854
TXN501808,CUST20539,12745,1,16,5.4,419
TXN501809,CUST20763,170735,1,20,6.2,1043
TXN501810,CUST20837,24373,2,13,0.5,3437
TXN501811,CUST20010,21752,1,14,4.7,2385
TXN501812,CUST20743,211196,1,12,4.4,805
TXN501813,CUST20165,85072,1,18,3.2,2783
TXN501814,CUST20569,36272,1,18,0.3,1136
TXN501815,CUST20642,313216,3,14,7.2,1966
TXN501816,CUST20183,17224,2,12,2.5,2726
TXN501817,CUST20169,11452,1,6,3.4,142
TXN501818,CUST20870,26948,1,11,5.1,287
TXN501819,CUST20061,12125,1,12,1.7,2621
TXN501820,CUST20116,9799,2,15,1.2,2326
TXN501821,CUST20200,6312138,2,20,0.3,543
TXN501822,CUST20321,33963,1,10,3.9,611
TXN501823,CUST20546,21800,1,20,3.2,1144
TXN501824,CUST20378,32790,1,15,5.9,1133
TXN501825,CUST20343,37515,1,17,0.9,3727
TXN501826,CUST20171,14561,2,21,0.0,2247
TXN501827,CUST20091,10382,2,13,1.1,1438
TXN501828,CUST20650,35053,1,21,0.3,3463
TXN501829,CUST20790,164340,1,20,1.9,2743
TXN501830,CUST20321,32667,3,10,1.1,611
TXN501831,CUST20534,275280,4,14,1.0,557
TXN501832,CUST20429,31084,1,17,2.5,1155
TXN501833,CUST20482,15476,1,12,1.4,823
TXN501834,CUST20584,21778,1,7,10.6,2382
TXN501835,CUST20207,71921,1,18,1.8,3310
TXN501836,CUST20386,36550,1,14,10.2,509
TXN501837,CUST20847,7406,1,7,2.3,521
TXN501838,CUST20458,24302,1,9,0.5,2733
TXN501839,CUST20119,30494,1,9,2.9,1560
TXN501840,CUST20437,17786,1,9,1.2,3832
TXN501841,CUST20437,46522,1,19,7.3,3832
TXN501842,CUST20213,55804,1,12,4.3,2609
TXN501843,CUST20523,50099,1,11,2.2,3292
TXN501844,CUST20616,53333,1,21,2.0,1227
TXN501845,CUST20663,363716,1,14,7.2,1784
TXN501846,CUST20298,52400,1,12,1.5,2162
TXN501847,CUST20209,26307,1,22,0.0,2744
TXN501848,CUST20490,35074,3,19,0.9,1619
TXN501849,CUST20244,26170,1,11,0.3,1268
TXN501850,CUST20599,30283,1,17,4.7,1530
TXN501851,CUST20511,7220,1,22,2.4,987
TXN501852,CUST20472,100444,1,17,1.1,1373
TXN501853,CUST20726,45121,1,17,2.0,1579
TXN501854,CUST20102,53645,4,15,0.8,3155
TXN501855,CUST20439,17195,2,12,3.6,3504
TXN501856,CUST20819,83023,1,14,1.7,1524
TXN501857,CUST20110,36573,1,11,3.4,3054
TXN501858,CUST20017,480000,1,13,1.4,2835
TXN501859,CUST20776,27448,1,9,3.6,3250
TXN501860,CUST20713,15720,3,12,4.7,844
TXN501861,CUST20588,34705,1,12,13.9,724
TXN501862,CUST20007,31006,3,16,0.4,1356
TXN501863,CUST20821,29565,1,11,3.7,1234
TXN501864,CUST20705,37615,1,10,2.7,2647
TXN501865,CUST20200,11619,3,14,1.7,543
TXN501866,CUST20701,32059,3,21,3.5,911
TXN501867,CUST20348,36534,2,16,0.6,1944
TXN501868,CUST20654,70643,1,14,0.6,815
TXN501869,CUST20003,17036,2,8,6.2,1216
TXN501870,CUST20214,26628,2,10,0.4,1992
TXN501871,CUST20154,317132,1,19,0.8,2298
TXN501872,CUST20716,22374,1,12,3.2,2989
TXN501873,CUST20123,31410,2,7,3.4,328
TXN501874,CUST20758,71204,1,16,0.7,123
TXN501875,CUST20664,15533,1,14,2.5,580
TXN501876,CUST20702,23431,2,13,5.4,922
TXN501877,CUST20236,23556,2,20,1.5,329
TXN501878,CUST20428,140802,1,13,8.1,2665
TXN501879,CUST20115,3574080,3,18,4.6,2170
TXN501880,CUST20512,308168,1,16,1.5,2004
TXN501881,CUST20489,50431,1,11,0.1,2037
TXN501882,CUST20321,38129,1,17,8.2,611
TXN501883,CUST20658,67829,1,24,10.0,2032
TXN501884,CUST20562,13677,2,19,1.1,1290
TXN501885,CUST20566,39843,1,15,4.3,1811
TXN501886,CUST20076,48460,23,7,12.8,250
TXN501887,CUST20508,14753,1,6,1.6,794
TXN501888,CUST20604,15501,1,18,9.1,1508
TXN501889,CUST20556,6601,2,7,1.3,1347
TXN501890,CUST20541,24055,1,14,10.4,3322
TXN501891,CUST20648,5604077,3,8,1.8,2441
TXN501892,CUST20251,29489,2,9,2.0,3759
TXN501893,CUST20075,14587,1,21,0.0,2711
TXN501894,CUST20473,480000,1,15,1.8,1302
TXN501895,CUST20035,33765,1,15,12.0,771
TXN501896,CUST20861,17591,1,11,4.7,3929
TXN501897,CUST20781,26728,30,12,16.1,673
TXN501898,CUST20479,25311,1,10,1.8,757
TXN501899,CUST20349,146570,2,13,8.1,1535
TXN501900,CUST20267,50640,1,11,4.6,443
TXN501901,CUST20525,22454,1,21,4.4,1258
TXN501902,CUST20181,150637,2,20,2.2,1172
TXN501903,CUST20203,154900,1,15,2.8,1821
TXN501904,CUST20671,18434,2,16,3.9,1800
TXN501905,CUST20380,22714,3,13,6.3,3119
TXN501906,CUST20093,15391,1,18,0.6,2604
TXN501907,CUST20150,26127,1,16,0.8,1131
TXN501908,CUST20131,19499,1,16,2.9,2331
TXN501909,CUST20803,29421,2,19,1.1,3607
TXN501910,CUST20401,20206,1,8,2.6,2389
TXN501911,CUST20105,9446,1,1,0.1,2562
TXN501912,CUST20756,128806,1,16,3.8,1772
TXN501913,CUST20004,480000,1,13,0.5,815
TXN501914,CUST20859,79909,1,13,5.3,1269
TXN501915,CUST20692,12197,1,15,2.8,2641
TXN501916,CUST20875,33163,1,11,3.0,778
TXN501917,CUST20612,12629,1,14,4.2,2878
TXN501918,CUST20174,13662,1,11,0.6,3073
TXN501919,CUST20465,43170,2,12,3.5,430
TXN501920,CUST20202,14247,1,14,0.1,3446
TXN501921,CUST20456,18926,1,15,2.8,1320
TXN501922,CUST20179,12447,1,20,0.7,3695
TXN501923,CUST20148,15860,1,15,9.9,2442
TXN501924,CUST20864,321124,2,14,7.6,3776
TXN501925,CUST20087,13419,1,16,5.7,224
TXN501926,CUST20201,29791,1,15,0.5,911
TXN501927,CUST20472,225295,3,11,3.8,1373
TXN501928,CUST20537,15375,1,9,0.8,3917
TXN501929,CUST20436,155425,3,22,3.6,113
TXN501930,CUST20668,8974,3,18,3.0,1298
TXN501931,CUST20838,11410,1,15,0.9,1205
TXN501932,CUST20174,21672,1,14,4.7,3073
TXN501933,CUST20796,402423,1,12,4.1,2508
TXN501934,CUST20252,24301,1,12,2.0,1870
TXN501935,CUST20793,118773,2,14,4.0,2180
TXN501936,CUST20510,171236,3,10,2.6,2989
TXN501937,CUST20741,178931,2,11,0.2,3814
TXN501938,CUST20476,22016,2,22,2.4,660
TXN501939,CUST20013,28792,1,16,0.7,750
TXN501940,CUST20845,19156,1,2,2.1,1434
TXN501941,CUST20850,11346,1,17,3.6,1946
TXN501942,CUST20883,10296,1,7,2.8,2697
TXN501943,CUST20182,41071,3,13,7.2,2709
TXN501944,CUST20199,41602,2,16,14.4,2953
TXN501945,CUST20781,19347,30,12,4.4,673
TXN501946,CUST20290,27626,1,14,5.6,3526
TXN501947,CUST20283,15133,1,1,0.6,1847
TXN501948,CUST20160,180333,2,23,10.7,116
TXN501949,CUST20154,446489,1,11,0.6,2298
TXN501950,CUST20297,25517,1,15,4.3,2130
TXN501951,CUST20385,8270,1,11,6.3,669
TXN501952,CUST20035,17797,2,18,1.7,771
TXN501953,CUST20897,27839,1,15,6.2,47
TXN501954,CUST20707,29918,1,13,6.3,3130
TXN501955,CUST20492,6272,2,12,0.7,801
TXN501956,CUST20318,14813,2,17,0.2,2837
TXN501957,CUST20092,34471,3,13,1.0,2634
TXN501958,CUST20515,16754,2,13,3.3,2209
TXN501959,CUST20405,10079,1,13,3.2,2265
TXN501960,CUST20656,33059,1,19,0.3,3379
TXN501961,CUST20031,24839,1,14,1.2,3137
TXN501962,CUST20677,143092,1,18,3.5,2934
TXN501963,CUST20863,22415,3,11,9.1,3858
TXN501964,CUST20891,35274,1,10,0.5,189
TXN501965,CUST20021,55765,1,18,11.7,399
TXN501966,CUST20612,33218,1,12,1.4,2878
TXN501967,CUST20779,78097,3,6,0.9,1113
TXN501968,CUST20584,20860,1,9,0.8,2382
TXN501969,CUST20158,17701,3,14,0.2,3617
TXN501970,CUST20714,26639,2,18,0.9,1874
TXN501971,CUST20473,345547,1,5,2.7,1302
TXN501972,CUST20011,72805,1,14,5.4,1856
TXN501973,CUST20832,15020,1,15,1.3,164
TXN501974,CUST20187,312405,1,17,1.0,3824
TXN501975,CUST20269,420928,1,14,1.5,1676
TXN501976,CUST20466,9617,1,13,2.1,2980
TXN501977,CUST20101,482873,1,3,83.5,494
TXN501978,CUST20423,195513,1,14,5.7,913
TXN501979,CUST20500,8616,1,13,8.3,722
TXN501980,CUST20292,6845,1,13,4.0,504
TXN501981,CUST20136,53820,1,11,3.9,2149
TXN501982,CUST20269,191153,1,14,1.5,1676
TXN501983,CUST20894,16979,2,16,20.9,2960
TXN501984,CUST20790,73871,1,15,0.3,2743
TXN501985,CUST20530,19733,2,12,4.3,227
TXN501986,CUST20878,71630,1,15,1.1,3215
TXN501987,CUST20259,6894,4,16,0.6,1847
TXN501988,CUST20271,81360,1,15,1.5,521
TXN501989,CUST20073,19803,1,12,2.6,1797
TXN501990,CUST20014,9959,1,16,2.6,256
TXN501991,CUST20498,49922,2,21,9.5,2459
TXN501992,CUST20417,28851,2,13,4.8,1001
TXN501993,CUST20012,40473,2,14,1.9,3203
TXN501994,CUST20013,32208,1,12,1.3,750
TXN501995,CUST20776,19860,1,21,4.3,3250
TXN501996,CUST20169,7884,2,13,8.6,142
TXN501997,CUST20064,18647,1,10,6.8,2464
TXN501998,CUST20622,14648,1,16,4.4,966
TXN501999,CUST20604,22524,1,17,8.0,1508
TXN502000,CUST20824,18976,1,12,6.7,1880
TXN502001,CUST20413,28571,2,13,1.8,1306
TXN502002,CUST20472,155822,1,14,7.9,1373
TXN502003,CUST20103,30222,2,21,4.9,440
TXN502004,CUST20111,10613,1,16,2.6,2776
TXN502005,CUST20650,21176,1,15,5.1,3463
TXN502006,CUST20765,141298,3,12,1.9,2853
TXN502007,CUST20202,39346,1,8,1.7,3446
TXN502008,CUST20537,20306,1,16,3.2,3917
TXN502009,CUST20872,63914,2,19,0.4,949
TXN502010,CUST20772,43129,2,19,4.3,631
TXN502011,CUST20616,48393,1,17,1.4,1227
TXN502012,CUST20460,171616,1,11,5.2,611
TXN502013,CUST20496,17650,1,7,1.2,895
TXN502014,CUST20008,226574,1,17,0.0,2222
TXN502015,CUST20391,265842,1,9,4.1,2371
TXN502016,CUST20369,26946,3,15,7.4,1841
TXN502017,CUST20030,16507,2,12,1.2,1911
TXN502018,CUST20307,24059,1,18,2.1,1336
TXN502019,CUST20036,202113,1,12,0.0,3090
TXN502020,CUST20561,49524,1,9,1.9,1192
TXN502021,CUST20330,13948,2,13,0.9,2940
TXN502022,CUST20000,28419,1,7,1.0,3598
TXN502023,CUST20467,8596,3,10,4.5,2380
TXN502024,CUST20310,9067,1,13,7.9,1343
TXN502025,CUST20882,13408,2,15,1.4,2644
TXN502026,CUST20327,25006,1,11,1.3,2452
TXN502027,CUST20070,46504,1,17,0.9,2377
TXN502028,CUST20013,28911,1,22,2.7,750
TXN502029,CUST20171,11534,1,13,4.5,2247
TXN502030,CUST20451,9615,1,13,0.5,1365
TXN502031,CUST20554,426454,2,7,1.4,2150
TXN502032,CUST20771,74719,1,9,1.9,2540
TXN502033,CUST20802,97199,1,11,3.8,958
TXN502034,CUST20257,275466,1,14,1.7,2998
TXN502035,CUST20263,290147,4,20,2.7,2115
TXN502036,CUST20039,21443,1,15,4.3,160
TXN502037,CUST20358,110612,1,14,1.9,1591
TXN502038,CUST20421,480000,1,6,0.4,3946
TXN502039,CUST20720,58469,1,14,1.0,1580
TXN502040,CUST20550,86666,4,11,8.4,1604
TXN502041,CUST20709,599074,1,4,272.5,3050
TXN502042,CUST20810,176876,4,14,5.5,2038
TXN502043,CUST20881,126911,1,14,2.0,3946
TXN502044,CUST20083,53544,1,17,5.4,3204
TXN502045,CUST20137,23740,2,19,1.8,2727
TXN502046,CUST20504,49292,1,10,5.0,2982
TXN502047,CUST20298,39801,1,11,0.9,2162
TXN502048,CUST20770,42838,2,12,1.2,1916
TXN502049,CUST20193,22823,3,12,12.3,1876
TXN502050,CUST20531,23452,1,18,1.0,1907
TXN502051,CUST20250,30570,1,16,4.5,1116
TXN502052,CUST20419,11437,1,11,4.6,74
TXN502053,CUST20134,25970,2,12,4.4,3405
TXN502054,CUST20400,14204,2,21,0.4,2072
TXN502055,CUST20743,329787,1,17,6.7,805
TXN502056,CUST20824,60214,1,16,16.6,1880
TXN502057,CUST20385,22369,1,19,9.8,669
TXN502058,CUST20425,33053,2,18,1.2,3265
TXN502059,CUST20240,59609,1,18,0.8,2503
TXN502060,CUST20036,110922,1,21,0.6,3090
TXN502061,CUST20467,9663,1,20,3.4,2380
TXN502062,CUST20460,102750,3,9,2.8,611
TXN502063,CUST20409,38819,1,17,2.6,2677
TXN502064,CUST20592,65914,1,16,1.5,1576
TXN502065,CUST20222,19149,4,6,2.4,1541
TXN502066,CUST20301,358124,1,20,0.7,672
TXN502067,CUST20734,480000,1,12,1.6,1305
TXN502068,CUST20551,21397,2,9,0.4,3104
TXN502069,CUST20518,447631,1,16,0.1,846
TXN502070,CUST20572,134936,1,14,0.1,3084
TXN502071,CUST20705,46497,1,19,4.0,2647
TXN502072,CUST20485,6827,1,13,2.7,538
TXN502073,CUST20631,41523,1,15,3.8,3902
TXN502074,CUST20162,9133,1,12,0.0,828
TXN502075,CUST20045,15745,1,15,0.3,3354
TXN502076,CUST20848,155725,1,12,3.1,1601
TXN502077,CUST20385,13238,1,19,1.9,669
TXN502078,CUST20628,25247,4,10,2.7,1574
TXN502079,CUST20677,158434,1,7,0.7,2934
TXN502080,CUST20045,13911,1,12,0.5,3354
TXN502081,CUST20035,16429,2,17,2.3,771
TXN502082,CUST20567,137927,2,14,3.4,2801
TXN502083,CUST20308,46777,2,21,1.5,1894
TXN502084,CUST20625,47554,4,14,0.5,3065
TXN502085,CUST20565,25178,2,10,1.1,3055
TXN502086,CUST20394,410557,2,10,0.5,1664
TXN502087,CUST20654,66986,1,17,0.0,815
TXN502088,CUST20874,19697,1,0,6.0,294
TXN502089,CUST20558,10926,2,12,2.8,3039
TXN502090,CUST20765,288735,1,11,0.5,2853
TXN502091,CUST20555,24008,1,14,4.7,469
TXN502092,CUST20521,7138,1,19,1.2,3169
TXN502093,CUST20626,16624,1,11,0.6,1796
TXN502094,CUST20157,13494,3,19,10.1,759
TXN502095,CUST20157,17143,1,12,15.2,759
TXN502096,CUST20570,62596,2,17,1.4,3508
TXN502097,CUST20362,236069,2,19,2.8,3493
TXN502098,CUST20443,31138,1,17,1.3,3113
TXN502099,CUST20685,20491,1,18,2.2,3268
TXN502100,CUST20643,114142,2,13,2.3,417
TXN502101,CUST20018,63344,2,17,1.5,400
TXN502102,CUST20197,29636,1,13,0.2,3255
TXN502103,CUST20037,4119,1,8,3.6,2003
TXN502104,CUST20394,480000,1,16,2.7,1664
TXN502105,CUST20246,69139,1,19,3.9,1664
TXN502106,CUST20536,15125,2,24,0.2,3421
TXN502107,CUST20768,116826,1,9,1.2,48
TXN502108,CUST20162,11358,1,15,3.7,828
TXN502109,CUST20611,31603,2,22,5.8,2833
TXN502110,CUST20498,48625,2,14,5.4,2459
TXN502111,CUST20005,70832,1,12,1.7,2233
TXN502112,CUST20174,13869,4,8,3.4,3073
TXN502113,CUST20011,448969,1,2,231.8,1856
TXN502114,CUST20844,172125,3,19,11.1,1224
TXN502115,CUST20277,18757,1,12,0.0,3724
TXN502116,CUST20671,18645,1,13,1.9,1800
TXN502117,CUST20560,300987,1,14,0.5,1054
TXN502118,CUST20737,54896,2,12,8.6,1053
TXN502119,CUST20111,9422,1,13,0.7,2776
TXN502120,CUST20677,124247,1,16,1.2,2934
TXN502121,CUST20495,29180,1,7,0.1,2848
TXN502122,CUST20604,15484,1,19,0.7,1508
TXN502123,CUST20474,11623,1,15,3.7,3356
TXN502124,CUST20843,34686,1,17,5.0,2406
TXN502125,CUST20021,44306,1,16,0.3,399
TXN502126,CUST20098,251554,1,18,5.9,2124
TXN502127,CUST20790,77553,1,18,2.3,2743
TXN502128,CUST20848,140534,1,17,9.6,1601
TXN502129,CUST20675,30827,1,11,2.3,752
TXN502130,CUST20658,103878,1,14,0.4,2032
TXN502131,CUST20582,221664,1,14,0.1,1421
TXN502132,CUST20407,23398,3,9,2.7,3531
TXN502133,CUST20370,20834,1,8,3.4,1341
TXN502134,CUST20518,480000,1,11,6.9,846
TXN502135,CUST20284,44265,1,18,1.7,96
TXN502136,CUST20266,25257,1,10,2.2,2108
TXN502137,CUST20033,55470,2,12,2.5,848
TXN502138,CUST20037,7028,1,13,0.9,2003
TXN502139,CUST20530,16593,1,11,2.8,227
TXN502140,CUST20133,62558,1,11,2.8,2518
TXN502141,CUST20323,38950,1,9,1.7,3925
TXN502142,CUST20124,480000,2,12,1.9,1853
TXN502143,CUST20657,8596818,1,10,1.7,885
TXN502144,CUST20453,18303,2,10,1.4,653
TXN502145,CUST20113,90351,1,15,0.9,2756
TXN502146,CUST20875,14719,1,11,0.9,778
TXN502147,CUST20861,40852,2,14,13.5,3929
TXN502148,CUST20492,3957,1,19,1.0,801
TXN502149,CUST20857,14795,1,6,1.8,3666
TXN502150,CUST20477,23368,2,10,0.5,2308
TXN502151,CUST20023,26550,4,21,4.3,3382
TXN502152,CUST20046,30047,2,16,3.6,460
TXN502153,CUST20221,13330,1,12,0.0,3154
TXN502154,CUST20610,41003,2,17,0.4,541
TXN502155,CUST20783,29745,1,17,15.5,1349
TXN502156,CUST20504,28055,1,16,6.3,2982
TXN502157,CUST20381,42121,1,11,2.5,3997
TXN502158,CUST20540,4487084,1,11,6.4,2488
TXN502159,CUST20455,11747,1,8,0.9,76
TXN502160,CUST20027,480000,2,17,12.0,3066
TXN502161,CUST20443,68615,1,0,3.5,3113
TXN502162,CUST20392,29243,3,16,7.9,1043
TXN502163,CUST20827,32633,1,8,0.3,282
TXN502164,CUST20336,160505,1,11,1.0,3477
TXN502165,CUST20309,248320,1,10,3.9,2207
TXN502166,CUST20032,27648,1,14,0.1,732
TXN502167,CUST20433,23245,1,13,0.4,1317
TXN502168,CUST20384,17211,1,12,2.3,3498
TXN502169,CUST20409,22210,1,11,5.8,2677
TXN502170,CUST20653,26701,1,10,3.0,2480
TXN502171,CUST20503,12002,2,17,3.4,1134
TXN502172,CUST20842,6688,1,13,2.4,685
TXN502173,CUST20031,13954,1,17,1.9,3137
TXN502174,CUST20770,23812,2,14,19.5,1916
TXN502175,CUST20196,10711,1,7,4.5,3327
TXN502176,CUST20757,41389,2,8,1.2,771
TXN502177,CUST20426,23899,1,9,1.6,3960
TXN502178,CUST20464,15368,1,18,1.8,3648
TXN502179,CUST20484,79066,1,16,0.2,1036
TXN502180,CUST20406,44987,1,11,4.0,2880
TXN502181,CUST20288,20244,1,17,0.3,3691
TXN502182,CUST20198,19205,1,18,2.3,2102
TXN502183,CUST20265,13626,1,13,0.7,1291
TXN502184,CUST20584,22161,1,19,3.4,2382
TXN502185,CUST20459,51883,1,22,0.6,3658
TXN502186,CUST20356,19568,1,11,0.5,1648
TXN502187,CUST20071,27623,1,20,4.0,3780
TXN502188,CUST20875,15740,1,12,1.9,778
TXN502189,CUST20246,91796,2,13,0.2,1664
TXN502190,CUST20321,27654,1,3,2.8,611
TXN502191,CUST20885,16985,3,9,4.1,2851
TXN502192,CUST20156,32914,1,17,0.1,3195
TXN502193,CUST20404,19001,1,13,3.4,3655
TXN502194,CUST20440,15591,2,5,1.2,3722
TXN502195,CUST20455,24092,1,12,9.6,76
TXN502196,CUST20753,69375,1,20,1.6,1345
TXN502197,CUST20020,55264,1,16,0.6,3959
TXN502198,CUST20774,59538,1,15,2.7,3056
TXN502199,CUST20085,189196,1,13,1.3,3553
TXN502200,CUST20431,13972,2,6,0.5,1690
TXN502201,CUST20535,18322,3,12,4.0,864
TXN502202,CUST20500,9267,1,11,3.5,722
TXN502203,CUST20617,23746,1,14,1.3,761
TXN502204,CUST20582,409730,1,9,3.0,1421
TXN502205,CUST20776,16037,1,4,6.1,3250
TXN502206,CUST20448,218726,1,15,1.0,3188
TXN502207,CUST20456,11354,1,9,2.3,1320
TXN502208,CUST20697,16640,1,23,2.3,2446
TXN502209,CUST20685,17681,1,16,2.4,3268
TXN502210,CUST20745,53361,1,12,5.0,3838
TXN502211,CUST20872,49407,1,16,0.4,949
TXN502212,CUST20700,8871391,3,8,1.8,977
TXN502213,CUST20249,24012,2,8,6.7,3039
TXN502214,CUST20644,14975,1,17,5.2,3305
TXN502215,CUST20719,69586,4,9,5.9,3678
TXN502216,CUST20177,4871,1,12,2.6,1755
TXN502217,CUST20303,4068,3,9,0.6,401
TXN502218,CUST20706,17474,3,17,3.3,1230
TXN502219,CUST20755,13283,2,6,1.3,2596
TXN502220,CUST20720,85921,1,11,4.7,1580
TXN502221,CUST20832,26110,1,9,0.0,164
TXN502222,CUST20179,10605,2,8,0.6,3695
TXN502223,CUST20082,11435,2,23,1.8,1219
TXN502224,CUST20692,15460,1,10,1.7,2641
TXN502225,CUST20327,38152,1,10,3.6,2452
TXN502226,CUST20104,20449,1,11,2.7,397
TXN502227,CUST20298,50723,2,14,0.3,2162
TXN502228,CUST20223,33264,1,17,2.3,1749
TXN502229,CUST20656,21114,2,18,9.6,3379
TXN502230,CUST20564,21674,1,13,3.3,1969
TXN502231,CUST20839,28759,1,12,12.0,759
TXN502232,CUST20531,15644,1,13,0.7,1907
TXN502233,CUST20510,269604,1,11,14.2,2989
TXN502234,CUST20788,4589,1,7,1.0,278
TXN502235,CUST20319,15363,3,14,5.4,533
TXN502236,CUST20684,23434,3,14,0.4,304
TXN502237,CUST20447,22553,1,15,0.2,3656
TXN502238,CUST20801,46905,3,20,0.5,1724
TXN502239,CUST20049,323558,2,21,0.9,3531
TXN502240,CUST20091,11420,3,24,1.9,1438
TXN502241,CUST20310,7494,1,7,0.8,1343
TXN502242,CUST20656,38770,1,12,0.7,3379
TXN502243,CUST20334,329830,2,14,18.6,1632
TXN502244,CUST20689,17348,1,14,10.4,3480
TXN502245,CUST20063,27270,2,18,1.6,3678
TXN502246,CUST20582,154683,1,14,1.6,1421
TXN502247,CUST20143,57159,1,18,21.4,1985
TXN502248,CUST20582,176405,1,8,5.0,1421
TXN502249,CUST20640,5324,2,11,3.7,850
TXN502250,CUST20583,66537,1,11,4.2,2977
TXN502251,CUST20036,236849,1,15,2.2,3090
TXN502252,CUST20432,524036,1,1,104.5,527
TXN502253,CUST20330,8787,1,13,8.5,2940
TXN502254,CUST20032,34511,1,5,1.0,732
TXN502255,CUST20450,313342,3,11,1.5,809
TXN502256,CUST20631,39074,1,7,3.9,3902
TXN502257,CUST20620,62428,1,20,1.5,3594
TXN502258,CUST20416,226078,4,16,3.2,3659
TXN502259,CUST20524,203813,1,16,9.4,586
TXN502260,CUST20516,20213,1,12,1.0,3728
TXN502261,CUST20325,31238,3,12,3.2,2482
TXN502262,CUST20003,18663,1,1,6.0,1216
TXN502263,CUST20464,10843,1,14,4.7,3648
TXN502264,CUST20190,18228,1,11,3.9,3717
